,Origin-Destination,Premise,pathid,latitude,longitude,Received Date
239,Origin,Bounce,2013_Somerstown Coffee House_Bounce,51.518529,-0.108519,2013-02-08
240,Destination,Soul Central,2013_Soul Central_Bounce,51.516178000000004,-0.12926500000000002,2013-07-15
241,Origin,Bounce,2013_Soul Central_Bounce,51.518529,-0.108519,2013-02-08
242,Destination,Le Pain Quotidien,2013_Le Pain Quotidien_Bounce,51.520337,-0.134654,2013-03-15
243,Origin,Bounce,2013_Le Pain Quotidien_Bounce,51.518529,-0.108519,2013-02-08
244,Destination,Bali Bali Restaurant,2013_Bali Bali Restaurant_Bounce,51.51386,-0.127887,2013-07-06
245,Origin,Bounce,2013_Bali Bali Restaurant_Bounce,51.518529,-0.108519,2013-02-08
246,Destination,Smugglers Tavern,2013_Smugglers Tavern_Bounce,51.523545,-0.140725,2013-11-21
247,Origin,Bounce,2013_Smugglers Tavern_Bounce,51.518529,-0.108519,2013-02-08
248,Destination,Cock Tavern,2013_Cock Tavern_Bounce,51.531317,-0.131109,2013-04-23
249,Origin,Bounce,2013_Cock Tavern_Bounce,51.518529,-0.108519,2013-02-08
250,Destination,Confederation Of British Industry,2013_Confederation Of British Industry_Bounce,51.516178000000004,-0.12926500000000002,2013-07-15
251,Origin,Bounce,2013_Confederation Of British Industry_Bounce,51.518529,-0.108519,2013-02-08
252,Destination,The Horseshoe,2013_The Horseshoe_Bounce,51.55619,-0.178368,2013-05-21
253,Origin,Bounce,2013_The Horseshoe_Bounce,51.518529,-0.108519,2013-02-08
254,Destination,Balans Restaurant,2013_Balans Restaurant_Bounce,51.513596,-0.127317,2013-07-06
255,Origin,Bounce,2013_Balans Restaurant_Bounce,51.518529,-0.108519,2013-02-08
256,Destination,Bibimbap (previously Mennula),2013_Bibimbap (previously Mennula)_Bounce,51.518432000000004,-0.135121,2013-07-08
257,Origin,Bounce,2013_Bibimbap (previously Mennula)_Bounce,51.518529,-0.108519,2013-02-08
258,Destination,The Ninth,2013_The Ninth_Bounce,51.518959,-0.134555,2013-07-08
259,Origin,Bounce,2013_The Ninth_Bounce,51.518529,-0.108519,2013-02-08
260,Destination,Canela,2013_Canela_Bounce,51.514056,-0.12601400000000001,2013-07-08
261,Origin,Bounce,2013_Canela_Bounce,51.518529,-0.108519,2013-02-08
262,Destination,Donmar Warehouse Theatre,2013_Donmar Warehouse Theatre_Bounce,51.514056,-0.12601400000000001,2013-07-08
263,Origin,Bounce,2013_Donmar Warehouse Theatre_Bounce,51.518529,-0.108519,2013-02-08
264,Destination,Souk Restaurant,2013_Souk Restaurant_Bounce,51.514446,-0.126545,2013-07-06
265,Origin,Bounce,2013_Souk Restaurant_Bounce,51.518529,-0.108519,2013-02-08
266,Destination,Tesco Metro,2013_Tesco Metro_Bounce,51.520337,-0.134654,2013-03-15
267,Origin,Bounce,2013_Tesco Metro_Bounce,51.518529,-0.108519,2013-02-08
268,Destination,Pret A Manger,2013_Pret A Manger_Bounce,51.520337,-0.134654,2013-03-15
269,Origin,Bounce,2013_Pret A Manger_Bounce,51.518529,-0.108519,2013-02-08
270,Destination,Camden Eye,2013_Camden Eye_Bounce,51.539219,-0.141978,2013-06-02
271,Origin,Bounce,2013_Camden Eye_Bounce,51.518529,-0.108519,2013-02-08
272,Destination,Royal College Of Physicians Of London,2013_Royal College Of Physicians Of London_Bounce,51.52628,-0.14485699999999999,2013-11-22
273,Origin,Bounce,2013_Royal College Of Physicians Of London_Bounce,51.518529,-0.108519,2013-02-08
274,Destination,Prince Of Wales,2013_Prince Of Wales_Bounce,51.570890000000006,-0.148929,2013-06-02
275,Origin,Bounce,2013_Prince Of Wales_Bounce,51.518529,-0.108519,2013-02-08
276,Destination,Wildwood Kitchen (Cafe Pasta),2013_Wildwood Kitchen (Cafe Pasta)_Bounce,51.514962,-0.12751800000000002,2013-07-06
277,Origin,Bounce,2013_Wildwood Kitchen (Cafe Pasta)_Bounce,51.518529,-0.108519,2013-02-08
278,Destination,Compagnie des Vins Surnaturel,2013_Compagnie des Vins Surnaturel_Bounce,51.514446,-0.126545,2013-07-06
279,Origin,Bounce,2013_Compagnie des Vins Surnaturel_Bounce,51.518529,-0.108519,2013-02-08
280,Destination,Chipotle Mexican Grill,2013_Chipotle Mexican Grill_Bounce,51.514562,-0.12926500000000002,2013-03-15
281,Origin,Bounce,2013_Chipotle Mexican Grill_Bounce,51.518529,-0.108519,2013-02-08
282,Destination,Marquis Of Granby,2013_Marquis Of Granby_Bounce,51.513245,-0.12820299999999998,2013-07-06
283,Origin,Bounce,2013_Marquis Of Granby_Bounce,51.518529,-0.108519,2013-02-08
284,Destination,Donmar Warehouse Theatre,2010_Donmar Warehouse Theatre_The Victory,51.514056,-0.12601400000000001,2010-04-06
285,Origin,The Victory,2010_Donmar Warehouse Theatre_The Victory,51.529284000000004,-0.143999,2010-01-15
286,Destination,Compagnie des Vins Surnaturel,2010_Compagnie des Vins Surnaturel_The Victory,51.514446,-0.126545,2010-04-06
287,Origin,The Victory,2010_Compagnie des Vins Surnaturel_The Victory,51.529284000000004,-0.143999,2010-01-15
288,Destination,Souk Restaurant,2010_Souk Restaurant_The Victory,51.514446,-0.126545,2010-04-06
289,Origin,The Victory,2010_Souk Restaurant_The Victory,51.529284000000004,-0.143999,2010-01-15
290,Destination,Spearmint Rhino,2010_Spearmint Rhino_The Victory,51.523398,-0.136463,2010-01-23
291,Origin,The Victory,2010_Spearmint Rhino_The Victory,51.529284000000004,-0.143999,2010-01-15
292,Destination,Bunga Bunga (Fomerly The Drury Club Basement),2010_Bunga Bunga (Fomerly The Drury Club Basement)_The Victory,51.51578,-0.12225699999999999,2010-04-03
293,Origin,The Victory,2010_Bunga Bunga (Fomerly The Drury Club Basement)_The Victory,51.529284000000004,-0.143999,2010-01-15
294,Destination,Grand Union (Camden),2010_Grand Union (Camden)_The Victory,51.541578,-0.13784200000000002,2010-09-02
295,Origin,The Victory,2010_Grand Union (Camden)_The Victory,51.529284000000004,-0.143999,2010-01-15
296,Destination,Canela,2010_Canela_The Victory,51.514056,-0.12601400000000001,2010-04-06
297,Origin,The Victory,2010_Canela_The Victory,51.529284000000004,-0.143999,2010-01-15
298,Destination,Sir Robert Peel,2010_Sir Robert Peel_The Victory,51.549575,-0.15285,2010-09-02
299,Origin,The Victory,2010_Sir Robert Peel_The Victory,51.529284000000004,-0.143999,2010-01-15
300,Destination,White Horse,2010_White Horse_The Victory,51.554378,-0.16508299999999998,2010-09-02
301,Origin,The Victory,2010_White Horse_The Victory,51.529284000000004,-0.143999,2010-01-15
302,Destination,King William The Fourth,2010_King William The Fourth_The Victory,51.555440999999995,-0.176922,2010-09-02
303,Origin,The Victory,2010_King William The Fourth_The Victory,51.529284000000004,-0.143999,2010-01-15
304,Destination,Camden Eye,2010_Camden Eye_The Victory,51.539219,-0.141978,2010-09-02
305,Origin,The Victory,2010_Camden Eye_The Victory,51.529284000000004,-0.143999,2010-01-15
306,Destination,Love & Liquor,2010_Love & Liquor_The Victory,51.536709,-0.19143,2010-08-02
307,Origin,The Victory,2010_Love & Liquor_The Victory,51.529284000000004,-0.143999,2010-01-15
308,Destination,The Victory,2010_The Victory_The Victory,51.529284000000004,-0.143999,2010-01-15
309,Origin,The Victory,2010_The Victory_The Victory,51.529284000000004,-0.143999,2010-01-15
310,Destination,Bali Bali Restaurant,2010_Bali Bali Restaurant_The Victory,51.51386,-0.127887,2010-04-06
311,Origin,The Victory,2010_Bali Bali Restaurant_The Victory,51.529284000000004,-0.143999,2010-01-15
312,Destination,Mela,2010_Mela_The Victory,51.51386,-0.127887,2010-04-06
313,Origin,The Victory,2010_Mela_The Victory,51.529284000000004,-0.143999,2010-01-15
314,Destination,Royal College Of Physicians Of London,2010_Royal College Of Physicians Of London_The Victory,51.52628,-0.14485699999999999,2010-09-11
315,Origin,The Victory,2010_Royal College Of Physicians Of London_The Victory,51.529284000000004,-0.143999,2010-01-15
316,Destination,Brasserie Blanc,2010_Brasserie Blanc_The Victory,51.518432000000004,-0.135121,2010-04-06
317,Origin,The Victory,2010_Brasserie Blanc_The Victory,51.529284000000004,-0.143999,2010-01-15
318,Destination,The Ninth,2010_The Ninth_The Victory,51.518959,-0.134555,2010-04-06
319,Origin,The Victory,2010_The Ninth_The Victory,51.529284000000004,-0.143999,2010-01-15
320,Destination,Ship Tavern,2010_Ship Tavern_The Victory,51.517002000000005,-0.11943599999999999,2010-09-02
321,Origin,The Victory,2010_Ship Tavern_The Victory,51.529284000000004,-0.143999,2010-01-15
322,Destination,Barrica,2010_Barrica_The Victory,51.51935,-0.13703900000000002,2010-04-06
323,Origin,The Victory,2010_Barrica_The Victory,51.529284000000004,-0.143999,2010-01-15
324,Destination,Rossopomodoro,2010_Rossopomodoro_The Victory,51.513243,-0.127366,2010-04-06
325,Origin,The Victory,2010_Rossopomodoro_The Victory,51.529284000000004,-0.143999,2010-01-15
326,Destination,Somerstown Coffee House,2010_Somerstown Coffee House_The Victory,51.529990000000005,-0.130767,2010-07-06
327,Origin,The Victory,2010_Somerstown Coffee House_The Victory,51.529284000000004,-0.143999,2010-01-15
328,Destination,Chester Arms,2010_Chester Arms_The Victory,51.527791,-0.14463099999999998,2010-09-11
329,Origin,The Victory,2010_Chester Arms_The Victory,51.529284000000004,-0.143999,2010-01-15
330,Destination,Wildwood Kitchen (Cafe Pasta),2010_Wildwood Kitchen (Cafe Pasta)_The Victory,51.514962,-0.12751800000000002,2010-04-06
331,Origin,The Victory,2010_Wildwood Kitchen (Cafe Pasta)_The Victory,51.529284000000004,-0.143999,2010-01-15
332,Destination,Red Rooms,2010_Red Rooms_The Victory,51.51668,-0.119209,2010-06-17
333,Origin,The Victory,2010_Red Rooms_The Victory,51.529284000000004,-0.143999,2010-01-15
334,Destination,Senor Ceviche (formerly known as The Barnyard),2010_Senor Ceviche (formerly known as The Barnyard)_The Victory,51.518959,-0.134555,2010-04-06
335,Origin,The Victory,2010_Senor Ceviche (formerly known as The Barnyard)_The Victory,51.529284000000004,-0.143999,2010-01-15
336,Destination,Adventure Bar (previously Detroit),2010_Adventure Bar (previously Detroit)_The Victory,51.514056,-0.12601400000000001,2010-04-06
337,Origin,The Victory,2010_Adventure Bar (previously Detroit)_The Victory,51.529284000000004,-0.143999,2010-01-15
338,Destination,Finchley Bell,2010_Finchley Bell_The Victory,51.549878,-0.183277,2010-09-02
339,Origin,The Victory,2010_Finchley Bell_The Victory,51.529284000000004,-0.143999,2010-01-15
340,Destination,Elephants Head,2010_Elephants Head_The Victory,51.540541999999995,-0.14366199999999998,2010-09-02
341,Origin,The Victory,2010_Elephants Head_The Victory,51.529284000000004,-0.143999,2010-01-15
342,Destination,Parkers,2010_Parkers_The Victory,51.516965,-0.120941,2010-01-19
343,Origin,The Victory,2010_Parkers_The Victory,51.529284000000004,-0.143999,2010-01-15
344,Destination,26 Grains (formerly known as Neal's Yard Salad Bar),2010_26 Grains (formerly known as Neal's Yard Salad Bar)_The Victory,51.514446,-0.126545,2010-04-06
345,Origin,The Victory,2010_26 Grains (formerly known as Neal's Yard Salad Bar)_The Victory,51.529284000000004,-0.143999,2010-01-15
346,Destination,Balans Restaurant,2010_Balans Restaurant_The Victory,51.513596,-0.127317,2010-04-06
347,Origin,The Victory,2010_Balans Restaurant_The Victory,51.529284000000004,-0.143999,2010-01-15
348,Destination,The Holly Bush,2010_The Holly Bush_The Victory,51.557922999999995,-0.17946099999999998,2010-04-03
349,Origin,The Victory,2010_The Holly Bush_The Victory,51.529284000000004,-0.143999,2010-01-15
350,Destination,PizzaExpress,2010_PizzaExpress_The Victory,51.557276,-0.17795,2010-06-17
351,Origin,The Victory,2010_PizzaExpress_The Victory,51.529284000000004,-0.143999,2010-01-15
352,Destination,The Blues Kitchen,2010_The Blues Kitchen_The Victory,51.536691,-0.141465,2010-09-02
353,Origin,The Victory,2010_The Blues Kitchen_The Victory,51.529284000000004,-0.143999,2010-01-15
354,Destination,Maxwell Restaurants LTD,2010_Maxwell Restaurants LTD_The Victory,51.557990000000004,-0.17815999999999999,2010-06-17
355,Origin,The Victory,2010_Maxwell Restaurants LTD_The Victory,51.529284000000004,-0.143999,2010-01-15
356,Destination,Homeslice Ltd,2010_Homeslice Ltd_The Victory,51.514446,-0.126545,2010-04-06
357,Origin,The Victory,2010_Homeslice Ltd_The Victory,51.529284000000004,-0.143999,2010-01-15
358,Destination,Flesh and Buns (previously Kitchen Italia),2010_Flesh and Buns (previously Kitchen Italia)_The Victory,51.514056,-0.12601400000000001,2010-04-06
359,Origin,The Victory,2010_Flesh and Buns (previously Kitchen Italia)_The Victory,51.529284000000004,-0.143999,2010-01-15
360,Destination,Prince Of Wales,2010_Prince Of Wales_The Victory,51.570890000000006,-0.148929,2010-09-02
361,Origin,The Victory,2010_Prince Of Wales_The Victory,51.529284000000004,-0.143999,2010-01-15
362,Destination,Oddbins,2010_Oddbins_The Victory,51.514962,-0.12751800000000002,2010-04-06
363,Origin,The Victory,2010_Oddbins_The Victory,51.529284000000004,-0.143999,2010-01-15
364,Destination,Bibimbap (previously Mennula),2010_Bibimbap (previously Mennula)_The Victory,51.518432000000004,-0.135121,2010-09-12
365,Origin,The Victory,2010_Bibimbap (previously Mennula)_The Victory,51.529284000000004,-0.143999,2010-01-15
366,Destination,Bunga Bunga (Formerly The Drury Club Ground Floor and Mezzanine),2010_Bunga Bunga (Formerly The Drury Club Ground Floor and Mezzanine)_The Victory,51.51578,-0.12225699999999999,2010-04-03
367,Origin,The Victory,2010_Bunga Bunga (Formerly The Drury Club Ground Floor and Mezzanine)_The Victory,51.529284000000004,-0.143999,2010-01-15
368,Destination,Gunmakers Arms,2009_Gunmakers Arms_Mela,51.522494,-0.110714,2009-10-30
369,Origin,Mela,2009_Gunmakers Arms_Mela,51.51386,-0.127887,2009-03-06
370,Destination,Mela,2009_Mela_Mela,51.51386,-0.127887,2009-03-06
371,Origin,Mela,2009_Mela_Mela,51.51386,-0.127887,2009-03-06
372,Destination,Devonshire Arms (Formely Hobgoblin),2009_Devonshire Arms (Formely Hobgoblin)_Mela,51.541325,-0.142537,2009-12-14
373,Origin,Mela,2009_Devonshire Arms (Formely Hobgoblin)_Mela,51.51386,-0.127887,2009-03-06
374,Destination,Sovereign,2009_Sovereign_Mela,51.530415999999995,-0.141208,2009-09-28
375,Origin,Mela,2009_Sovereign_Mela,51.51386,-0.127887,2009-03-06
376,Destination,Hope & Anchor,2009_Hope & Anchor_Mela,51.534285,-0.13764300000000002,2009-10-30
377,Origin,Mela,2009_Hope & Anchor_Mela,51.51386,-0.127887,2009-03-06
378,Destination,26 Grains (formerly known as Neal's Yard Salad Bar),2009_26 Grains (formerly known as Neal's Yard Salad Bar)_Mela,51.514446,-0.126545,2009-03-06
379,Origin,Mela,2009_26 Grains (formerly known as Neal's Yard Salad Bar)_Mela,51.51386,-0.127887,2009-03-06
380,Destination,Escape,2009_Escape_Mela,51.532687,-0.137501,2009-08-05
381,Origin,Mela,2009_Escape_Mela,51.51386,-0.127887,2009-03-06
382,Destination,Adventure Bar (previously Detroit),2009_Adventure Bar (previously Detroit)_Mela,51.514056,-0.12601400000000001,2009-03-06
383,Origin,Mela,2009_Adventure Bar (previously Detroit)_Mela,51.51386,-0.127887,2009-03-06
384,Destination,Compagnie des Vins Surnaturel,2009_Compagnie des Vins Surnaturel_Mela,51.514446,-0.126545,2009-03-06
385,Origin,Mela,2009_Compagnie des Vins Surnaturel_Mela,51.51386,-0.127887,2009-03-06
386,Destination,Souk Restaurant,2009_Souk Restaurant_Mela,51.514446,-0.126545,2009-03-06
387,Origin,Mela,2009_Souk Restaurant_Mela,51.51386,-0.127887,2009-03-06
388,Destination,Golden Lion,2009_Golden Lion_Mela,51.539006,-0.135735,2009-08-10
389,Origin,Mela,2009_Golden Lion_Mela,51.51386,-0.127887,2009-03-06
390,Destination,Bali Bali Restaurant,2009_Bali Bali Restaurant_Mela,51.51386,-0.127887,2009-03-06
391,Origin,Mela,2009_Bali Bali Restaurant_Mela,51.51386,-0.127887,2009-03-06
392,Destination,Oddbins,2009_Oddbins_Mela,51.514962,-0.12751800000000002,2009-03-06
393,Origin,Mela,2009_Oddbins_Mela,51.51386,-0.127887,2009-03-06
394,Destination,The Duke,2009_The Duke_Mela,51.522524,-0.116796,2009-10-30
395,Origin,Mela,2009_The Duke_Mela,51.51386,-0.127887,2009-03-06
396,Destination,Red Rooms,2009_Red Rooms_Mela,51.51668,-0.119209,2009-05-29
397,Origin,Mela,2009_Red Rooms_Mela,51.51386,-0.127887,2009-03-06
398,Destination,Parrs Head,2009_Parrs Head_Mela,51.536377,-0.137681,2009-08-10
399,Origin,Mela,2009_Parrs Head_Mela,51.51386,-0.127887,2009-03-06
400,Destination,The Boot,2009_The Boot_Mela,51.52767,-0.124072,2009-08-10
401,Origin,Mela,2009_The Boot_Mela,51.51386,-0.127887,2009-03-06
402,Destination,The Ninth,2009_The Ninth_Mela,51.518959,-0.134555,2009-04-06
403,Origin,Mela,2009_The Ninth_Mela,51.51386,-0.127887,2009-03-06
404,Destination,PizzaExpress,2009_PizzaExpress_Mela,51.557276,-0.17795,2009-11-06
405,Origin,Mela,2009_PizzaExpress_Mela,51.51386,-0.127887,2009-03-06
406,Destination,Homeslice Ltd,2009_Homeslice Ltd_Mela,51.514446,-0.126545,2009-03-06
407,Origin,Mela,2009_Homeslice Ltd_Mela,51.51386,-0.127887,2009-03-06
408,Destination,Maxwell Restaurants LTD,2009_Maxwell Restaurants LTD_Mela,51.557990000000004,-0.17815999999999999,2009-11-06
409,Origin,Mela,2009_Maxwell Restaurants LTD_Mela,51.51386,-0.127887,2009-03-06
410,Destination,Wildwood Kitchen (Cafe Pasta),2009_Wildwood Kitchen (Cafe Pasta)_Mela,51.514962,-0.12751800000000002,2009-03-06
411,Origin,Mela,2009_Wildwood Kitchen (Cafe Pasta)_Mela,51.51386,-0.127887,2009-03-06
412,Destination,Brasserie Blanc,2009_Brasserie Blanc_Mela,51.518432000000004,-0.135121,2009-04-06
413,Origin,Mela,2009_Brasserie Blanc_Mela,51.51386,-0.127887,2009-03-06
414,Destination,Flesh and Buns (previously Kitchen Italia),2009_Flesh and Buns (previously Kitchen Italia)_Mela,51.514056,-0.12601400000000001,2009-03-06
415,Origin,Mela,2009_Flesh and Buns (previously Kitchen Italia)_Mela,51.51386,-0.127887,2009-03-06
416,Destination,Donmar Warehouse Theatre,2009_Donmar Warehouse Theatre_Mela,51.514056,-0.12601400000000001,2009-03-06
417,Origin,Mela,2009_Donmar Warehouse Theatre_Mela,51.51386,-0.127887,2009-03-06
418,Destination,Canela,2009_Canela_Mela,51.514056,-0.12601400000000001,2009-03-06
419,Origin,Mela,2009_Canela_Mela,51.51386,-0.127887,2009-03-06
420,Destination,Cock Tavern,2009_Cock Tavern_Mela,51.531317,-0.131109,2009-08-10
421,Origin,Mela,2009_Cock Tavern_Mela,51.51386,-0.127887,2009-03-06
422,Destination,Rossopomodoro,2009_Rossopomodoro_Mela,51.513243,-0.127366,2009-03-06
423,Origin,Mela,2009_Rossopomodoro_Mela,51.51386,-0.127887,2009-03-06
424,Destination,Puccinos,2009_Puccinos_Mela,51.529302,-0.13258499999999998,2009-08-24
425,Origin,Mela,2009_Puccinos_Mela,51.51386,-0.127887,2009-03-06
426,Destination,Somerstown Coffee House,2009_Somerstown Coffee House_Mela,51.529990000000005,-0.130767,2009-04-06
427,Origin,Mela,2009_Somerstown Coffee House_Mela,51.51386,-0.127887,2009-03-06
428,Destination,Spearmint Rhino,2009_Spearmint Rhino_Mela,51.523398,-0.136463,2009-09-21
429,Origin,Mela,2009_Spearmint Rhino_Mela,51.51386,-0.127887,2009-03-06
430,Destination,Balans Restaurant,2009_Balans Restaurant_Mela,51.513596,-0.127317,2009-03-06
431,Origin,Mela,2009_Balans Restaurant_Mela,51.51386,-0.127887,2009-03-06
432,Destination,Somerstown Coffee House,2016_Somerstown Coffee House_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
433,Origin,Somerstown Coffee House,2016_Somerstown Coffee House_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
434,Destination,Cross Keys,2016_Cross Keys_Somerstown Coffee House,51.514406,-0.12488599999999998,2016-08-07
435,Origin,Somerstown Coffee House,2016_Cross Keys_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
436,Destination,"Honest Burgers, 34A, 34D, L8","2016_Honest Burgers, 34A, 34D, L8_Somerstown Coffee House",51.54123,-0.146584,2016-01-08
437,Origin,Somerstown Coffee House,"2016_Honest Burgers, 34A, 34D, L8_Somerstown Coffee House",51.529990000000005,-0.130767,2016-01-06
438,Destination,Donmar Warehouse Theatre,2016_Donmar Warehouse Theatre_Somerstown Coffee House,51.514056,-0.12601400000000001,2016-08-07
439,Origin,Somerstown Coffee House,2016_Donmar Warehouse Theatre_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
440,Destination,The Ninth,2016_The Ninth_Somerstown Coffee House,51.518959,-0.134555,2016-08-07
441,Origin,Somerstown Coffee House,2016_The Ninth_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
442,Destination,Hi Sushi,2016_Hi Sushi_Somerstown Coffee House,51.540754,-0.145258,2016-10-18
443,Origin,Somerstown Coffee House,2016_Hi Sushi_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
444,Destination,Love & Liquor,2016_Love & Liquor_Somerstown Coffee House,51.536709,-0.19143,2016-03-03
445,Origin,Somerstown Coffee House,2016_Love & Liquor_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
446,Destination,Royal College Of Physicians Of London,2016_Royal College Of Physicians Of London_Somerstown Coffee House,51.52628,-0.14485699999999999,2016-11-17
447,Origin,Somerstown Coffee House,2016_Royal College Of Physicians Of London_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
448,Destination,Homeslice Ltd,2016_Homeslice Ltd_Somerstown Coffee House,51.514446,-0.126545,2016-08-07
449,Origin,Somerstown Coffee House,2016_Homeslice Ltd_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
450,Destination,Bali Bali Restaurant,2016_Bali Bali Restaurant_Somerstown Coffee House,51.51386,-0.127887,2016-08-07
451,Origin,Somerstown Coffee House,2016_Bali Bali Restaurant_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
452,Destination,"Rosso Pomodoro, Unit 1","2016_Rosso Pomodoro, Unit 1_Somerstown Coffee House",51.540754,-0.145258,2016-01-08
453,Origin,Somerstown Coffee House,"2016_Rosso Pomodoro, Unit 1_Somerstown Coffee House",51.529990000000005,-0.130767,2016-01-06
454,Destination,Zala Grill (formerly Hola Paella),2016_Zala Grill (formerly Hola Paella)_Somerstown Coffee House,51.54123,-0.146584,2016-01-08
455,Origin,Somerstown Coffee House,2016_Zala Grill (formerly Hola Paella)_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
456,Destination,The Bowler,2016_The Bowler_Somerstown Coffee House,51.515044,-0.126064,2016-08-07
457,Origin,Somerstown Coffee House,2016_The Bowler_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
458,Destination,Chipotle Mexican Grill,2016_Chipotle Mexican Grill_Somerstown Coffee House,51.514562,-0.12926500000000002,2016-04-21
459,Origin,Somerstown Coffee House,2016_Chipotle Mexican Grill_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
460,Destination,Reverend JW Simpson,2016_Reverend JW Simpson_Somerstown Coffee House,51.519855,-0.135379,2016-08-07
461,Origin,Somerstown Coffee House,2016_Reverend JW Simpson_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
462,Destination,The 10 Cases (formerly Aziza Cafe),2016_The 10 Cases (formerly Aziza Cafe)_Somerstown Coffee House,51.514406,-0.12488599999999998,2016-08-07
463,Origin,Somerstown Coffee House,2016_The 10 Cases (formerly Aziza Cafe)_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
464,Destination,Cure & Cut,2016_Cure & Cut_Somerstown Coffee House,51.513596,-0.127317,2016-08-07
465,Origin,Somerstown Coffee House,2016_Cure & Cut_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
466,Destination,Ape and Bird,2016_Ape and Bird_Somerstown Coffee House,51.513245,-0.12820299999999998,2016-08-07
467,Origin,Somerstown Coffee House,2016_Ape and Bird_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
468,Destination,Pret A Manger,2016_Pret A Manger_Somerstown Coffee House,51.520337,-0.134654,2016-04-21
469,Origin,Somerstown Coffee House,2016_Pret A Manger_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
470,Destination,Cuban,2016_Cuban_Somerstown Coffee House,51.542256,-0.14816,2016-10-14
471,Origin,Somerstown Coffee House,2016_Cuban_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
472,Destination,Sovereign,2016_Sovereign_Somerstown Coffee House,51.530415999999995,-0.141208,2016-08-17
473,Origin,Somerstown Coffee House,2016_Sovereign_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
474,Destination,Senor Ceviche (formerly known as The Barnyard),2016_Senor Ceviche (formerly known as The Barnyard)_Somerstown Coffee House,51.518959,-0.134555,2016-08-07
475,Origin,Somerstown Coffee House,2016_Senor Ceviche (formerly known as The Barnyard)_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
476,Destination,Wildwood Kitchen (Cafe Pasta),2016_Wildwood Kitchen (Cafe Pasta)_Somerstown Coffee House,51.514962,-0.12751800000000002,2016-08-07
477,Origin,Somerstown Coffee House,2016_Wildwood Kitchen (Cafe Pasta)_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
478,Destination,Camden Assembly,2016_Camden Assembly_Somerstown Coffee House,51.542882,-0.14976099999999998,2016-10-18
479,Origin,Somerstown Coffee House,2016_Camden Assembly_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
480,Destination,Tesco Metro,2016_Tesco Metro_Somerstown Coffee House,51.520337,-0.134654,2016-04-21
481,Origin,Somerstown Coffee House,2016_Tesco Metro_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
482,Destination,Kentucky Fried Chicken,2016_Kentucky Fried Chicken_Somerstown Coffee House,51.520337,-0.134654,2016-04-21
483,Origin,Somerstown Coffee House,2016_Kentucky Fried Chicken_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
484,Destination,The Dartmouth Arms,2016_The Dartmouth Arms_Somerstown Coffee House,51.558535,-0.143825,2016-10-25
485,Origin,Somerstown Coffee House,2016_The Dartmouth Arms_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
486,Destination,Wheatsheaf,2016_Wheatsheaf_Somerstown Coffee House,51.51757,-0.132725,2016-08-07
487,Origin,Somerstown Coffee House,2016_Wheatsheaf_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
488,Destination,Le Pain Quotidien,2016_Le Pain Quotidien_Somerstown Coffee House,51.520337,-0.134654,2016-04-21
489,Origin,Somerstown Coffee House,2016_Le Pain Quotidien_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
490,Destination,Crown & Anchor,2016_Crown & Anchor_Somerstown Coffee House,51.514247999999995,-0.125254,2016-08-07
491,Origin,Somerstown Coffee House,2016_Crown & Anchor_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
492,Destination,Flesh and Buns (previously Kitchen Italia),2016_Flesh and Buns (previously Kitchen Italia)_Somerstown Coffee House,51.514056,-0.12601400000000001,2016-08-07
493,Origin,Somerstown Coffee House,2016_Flesh and Buns (previously Kitchen Italia)_Somerstown Coffee House,51.529990000000005,-0.130767,2016-01-06
494,Destination,Brasserie Blanc,2016_Brasserie Blanc_Somerstown Coffee House,51.518432000000004,-0.135121,2016-08-07
