,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
9699,APP\PREMISES-LICOPY\0156,Premises - Copy of Licence,Market,"43 PARKWAY, LONDON, NW1 7PN",LA2003,Application Approved In Full,No,,,,,,2016-10-02,,Camden Town,E05000130,Camden Town with Primrose Hill,528728.91,183764.09,-0.145295,51.538119,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.538119, -0.145295)",30509,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0156
10480,APP\PREMISES-LICOPY\0205,Premises - Copy of Licence,La Rossella (previously Pasta Habit),"103 HIGHGATE ROAD, LONDON, NW5 1TR",LA2003,Application Approved In Full,No,,,,,,2017-03-31,,,E05000137,Highgate,528668.25,185666.66,-0.145474,51.55523,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.55523, -0.145474)",30461,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0205
10525,APP\PREMISES-LICOPY\0037,Premises - Copy of Licence,Crowndale Off Licence,"8 CROWNDALE ROAD, LONDON, NW1 1TT",LA2003,Application Approved In Full,No,,,,,,2012-12-19,,,E05000143,St Pancras and Somers Town,529517.74,183505.9,-0.134023,51.535618,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.535618, -0.134023)",30621,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0037
10749,APP\PREMISES-LICOPY\0113,Premises - Copy of Licence,Wildwood Kitchen (Cafe Pasta),"184 SHAFTESBURY AVENUE, LONDON, WC2H 8JB",LA2003,Application Approved In Full,No,,,,,,2015-02-23,,Seven Dials,E05000138,Holborn and Covent Garden,530027.65,181220.39,-0.12751800000000002,51.514962,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.514962, -0.127518)",30548,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0113
10832,APP\PREMISES-LICOPY\0144,Premises - Copy of Licence,The Ninth,"22 CHARLOTTE STREET, LONDON, W1T 2NB",LA2003,Application Approved In Full,No,,,,,,2015-09-25,,,E05000129,Bloomsbury,529528.04,181652.4,-0.134555,51.518959,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.518959, -0.134555)",30517,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0144
11136,APP\PREMISES-LICOPY\0183,Premises - Copy of Licence,Swiss Cottage Hotel,"4 ADAMSON ROAD, LONDON, NW3 3HP",LA2003,Application Approved In Full,No,,,,,,2016-03-11,,,E05000128,Belsize,526812.44,184424.26,-0.172675,51.544484999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.544485, -0.172675)",30482,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0183
11256,APP\PREMISES-LICOPY\0095,Premises - Copy of Licence,Bea's of Bloomsbury,"44 THEOBALD'S ROAD, LONDON, WC1X 8NW",LA2003,Application Approved In Full,No,,,,,,2014-09-16,,,E05000138,Holborn and Covent Garden,530809.44,181960.47,-0.11598299999999999,51.521433,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.521433, -0.115983)",30566,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0095
11281,APP\PREMISES-LICOPY\0064,Premises - Copy of Licence,Marks & Spencer Simply Food (1) Unit 23,"ST PANCRAS INTERNATIONAL STATION EUSTON ROAD, LONDON, N1C 4QL",LA2003,Application Approved In Full,No,,,,,,2013-10-14,,,E05000143,St Pancras and Somers Town,530045.03,183091.73,-0.126577,51.531775,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.531775, -0.126577)",30597,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0064
11381,APP\PREMISES-LICOPY\0019,Premises - Copy of Licence,Sunrise,"204 SHAFTESBURY AVENUE, LONDON, WC2H 8JL",LA2003,Application Approved In Full,No,,,,,,2012-08-20,,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.515044, -0.126064)",30638,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0019
11575,APP\PREMISES-LICOPY\0071,Premises - Copy of Licence,Sir Richard Steele,"97 HAVERSTOCK HILL, LONDON, NW3 4RL",LA2003,Application Approved In Full,No,,,,,,2013-04-12,,,E05000128,Belsize,527774.46,184692.48,-0.15871300000000002,51.546679,Nearest OS Open Map-Local Building,11/05/2017 07:37:30 PM,"(51.546679, -0.158713)",30590,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originAPP\PREMISES-LICOPY\0071
