,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
10017,2013/1563/TC,Table and Chairs,Tuttis,"68 Lambs Conduits Street, London, WC1N 3LW",TC,Final Decision,0,01/05/2013,,02/05/2014,,,2013-01-29,,,E05000138,Holborn and Covent Garden,530612.27,182094.66,-0.118774,51.522684000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.522684, -0.118774)",35052,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2013/1563/TC
10054,2016/2340/TC,Table and Chairs,Abokado,"5 reville Street, London, N 8PQ",TC,Final Decision,4,,,14/06/2019,,,2016-04-26,,,E05000138,Holborn and Covent Garden,531335.61,181650.94,-0.108519,51.518529,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.518529, -0.108519)",34483,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2016/2340/TC
10064,2015/2800/TC,Table and Chairs,Save The Children,"64A Hampstead High Street, London, NW3 1QH",TC,Final Decision,0,30/06/2015,,30/06/2016,,,2015-05-17,,,E05000135,Hampstead Town,526385.31,185716.08,-0.178368,51.55619,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.55619, -0.178368)",34658,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/2800/TC
10118,2013/4075/TC,Table and Chairs,Double J's Sandwich Bar,"333 Euston Road, London, NW1 3AD",TC,Final Decision,0,31/07/2013,,01/08/2014,,,2013-06-27,,,E05000129,Bloomsbury,529182.68,182248.85,-0.139311,51.524398,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.524398, -0.139311)",35005,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2013/4075/TC
10144,2012/3206/TC,Table and Chairs,Gold Fish,"82 Hampstead High Street, London, NW3 1RE",TC,Final Decision,0,12/09/2012,,09/06/2013,,,2012-06-20,,,E05000135,Hampstead Town,526536.69,185629.63,-0.176217,51.555378999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.555379, -0.176217)",35156,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2012/3206/TC
10153,2015/4327/TC,Table and Chairs,Starbucks Coffee,"Unit SU2R, London, 1 7AA",TC,Final Decision,0,15/09/2015,,25/07/2016,,,2015-07-28,,Camden Town,E05000130,Camden Town with Primrose Hill,528836.98,183880.36,-0.14369500000000002,51.539139,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.539139, -0.143695)",34627,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/4327/TC
10184,2015/2047/TC,Table and Chairs,Lemonia,"89 Regents Park Road, London, NW1 8UY",TC,Final Decision,1,,,02/06/2015,,,2014-10-04,03/06/2015,,E05000130,Camden Town with Primrose Hill,527887.61,184177.69,-0.157269,51.542027000000004,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.542027, -0.157269)",34682,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/2047/TC
10195,2016/2347/TC,Table and Chairs,Fleet River Bakery,"71 incolns Inn Field, London, WC2A 3JF",TC,Final Decision,2,16/11/2016,,16/11/2017,,,2016-04-26,,,E05000138,Holborn and Covent Garden,530599.22,181426.23,-0.119209,51.51668,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.51668, -0.119209)",34480,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2016/2347/TC
10204,2013/5297/TC,Table and Chairs,Spaghetti House Ltd,"15-17 Goodge Street, London, W1T 2PQ",TC,Final Decision,0,24/09/2013,,15/10/2014,,,2013-08-15,,,E05000129,Bloomsbury,529579.24,181715.35,-0.133795,51.519513,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.519513, -0.133795)",34979,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2013/5297/TC
10205,2010/5006/TC,Table and Chairs,Nandos,"57-58 Chalk Farm Road, London, NW1 8AN",TC,Final Decision,0,20/10/2010,,20/10/2011,,,2010-09-17,,Camden Town,E05000136,Haverstock,528370.56,184361.94,-0.15024200000000001,51.543572999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.543573, -0.150242)",35402,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/5006/TC
10206,2010/5546/TC,Table and Chairs,XO Restaurant,"29 -31 Belsize Lane, London, NW3 5AS",TC,Final Decision,1,11/11/2010,,11/11/2011,,,2010-09-23,,,E05000128,Belsize,526915.0,184966.97,-0.171002,51.549339,Nearest OS Open Map-Local Building,11/05/2017 07:37:33 PM,"(51.549339, -0.171002)",35393,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2010/5546/TC
10248,2014/3556/TC,Table and Chairs,The Diner,"190 Shaftesbury Avenue, London, WC2H 8JL",TC,Final Decision,2,08/08/2014,,08/08/2015,,,2014-05-27,,Seven Dials,E05000138,Holborn and Covent Garden,530128.31,181232.06,-0.126064,51.515044,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.515044, -0.126064)",34829,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2014/3556/TC
10253,2015/3805/TC,Table and Chairs,Mimmo La Bufala,"45 A Southend Road, London, NW3 2QB",TC,Final Decision,1,,,22/10/2015,,,2015-10-06,29/10/2015,,E05000135,Hampstead Town,527170.92,185644.07,-0.167068,51.555367,Nearest OS Open Map-Local Building,11/05/2017 07:37:32 PM,"(51.555367, -0.167068)",34635,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,origin2015/3805/TC
