,Application Reference,Application Type,Premises Name,Premises Address,Application Legislation,Application Status,Application Objections,Approved Date,Date Of Events,Expiry Date,Hearing Date,Last Date For Representations,Received Date,Refused Date,Cumulative Impact Policy Area Name,Ward Code,Ward Name,Easting,Northing,Longitude,Latitude,Spatial Accuracy,Last Uploaded,Location,Socrata ID,Organisation URI,path,Origin-Destination,PathId
4046,NOI\00238,Notification of Interest,Northumberland Arms,"119 TOTTENHAM COURT ROAD, LONDON, W1T 5AW",LA2003,Application Approved,No,,,07/08/2014,,,2013-07-08,,,E05000129,Bloomsbury,529311.16,182112.36,-0.137511,51.523142,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.523142, -0.137511)",7845,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00238
4113,NOI\00191,Notification of Interest,Grand Union (Camden),"102 106 CAMDEN ROAD, LONDON, NW1 9EA",LA2003,Application Approved,No,,,06/02/2014,,,2013-06-02,,,E05000131,Cantelowes,529236.01,184161.88,-0.13784200000000002,51.541578,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.541578, -0.137842)",7888,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00191
4219,NOI\00067,Notification of Interest,Canela,"33 EARLHAM STREET, LONDON, WC2H 9LD",LA2003,Application Approved,No,,,04/06/2011,,,2010-04-06,,Seven Dials,E05000138,Holborn and Covent Garden,530134.56,181122.31,-0.12601400000000001,51.514056,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514056, -0.126014)",8006,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00067
4450,NOI\00130,Notification of Interest,Red Rooms,"4 GREAT QUEEN STREET, LONDON, WC2B 5DJ",LA2003,Application Approved,No,,,30/06/2012,,,2011-01-07,,,E05000138,Holborn and Covent Garden,530599.22,181426.23,-0.119209,51.51668,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51668, -0.119209)",7947,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00130
4601,NOI\00252,Notification of Interest,Ship Tavern,"12 GATE STREET, LONDON, WC2A 3HP",LA2003,Application Approved,No,,,12/02/2015,,,2014-12-02,,,E05000138,Holborn and Covent Garden,530582.58,181461.55,-0.11943599999999999,51.517002000000005,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.517002, -0.119436)",7832,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00252
4632,NOI\00053,Notification of Interest,Sir Robert Peel,"108 MALDEN ROAD, LONDON, NW5 4DA",LA2003,Application Approved,No,,,09/02/2011,,,2010-09-02,,,E05000134,Gospel Oak,528172.82,185024.79,-0.15285,51.549575,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.549575, -0.15285)",8020,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00053
4666,NOI\00045,Notification of Interest,White Horse,"154 156 FLEET ROAD, LONDON, NW3 2QX",LA2003,Application Approved,No,,,09/02/2011,,,2010-09-02,,,E05000134,Gospel Oak,527311.32,185537.58,-0.16508299999999998,51.554378,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.554378, -0.165083)",8027,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00045
4755,NOI\00162,Notification of Interest,Bali Bali Restaurant,"150 SHAFTESBURY AVENUE, LONDON, WC2H 8HL",LA2003,Application Approved,No,,,07/06/2013,,,2012-07-06,,Seven Dials,E05000138,Holborn and Covent Garden,530005.14,181097.16,-0.127887,51.51386,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.51386, -0.127887)",7918,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00162
4864,NOI\00004,Notification of Interest,26 Grains (formerly known as Neal's Yard Salad Bar),"1 NEAL'S YARD, LONDON, WC2H 9DP",LA2003,Application Approved,No,,,03/06/2010,,,2009-03-06,,Seven Dials,E05000138,Holborn and Covent Garden,530096.62,181164.76,-0.126545,51.514446,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514446, -0.126545)",8062,http://opendatacommunities.org/id/london-borough-council/camden,1,Origin,originNOI\00004
4978,NOI\00220,Notification of Interest,Crown & Anchor,"22 NEAL STREET, LONDON, WC2H 9PS",LA2003,Application Approved,No,,,07/06/2014,,,2013-07-06,,Seven Dials,E05000138,Holborn and Covent Garden,530186.77,181145.01,-0.125254,51.514247999999995,Nearest OS Open Map-Local Building,11/05/2017 07:37:20 PM,"(51.514248, -0.125254)",7862,http://opendatacommunities.org/id/london-borough-council/camden,1,Destination,originNOI\00220
